time;seconds_elapsed;z;y;x;target
1682350000000000000,00;2158580000000000,00;-23584500000000000,00;-45902400000000000,00;31490000000000000,00;rennen
1682350000000000000,00;216857000000000,00;-25341300000000000,00;-4421150000000000,00;3431710000000000,00;rennen
1682350000000000000,00;2178570000000000,00;-2497420000000000,00;-42252800000000000,00;32976300000000000,00;rennen
1682350000000000000,00;2188570000000000,00;-2798960000000000,00;-42213900000000000,00;32591900000000000,00;rennen
1682350000000000000,00;219857000000000,00;-29840900000000000,00;-4195860000000000,00;3659280000000000,00;rennen
1682350000000000000,00;2208570000000000,00;-11387800000000000,00;-4071470000000000,00;3835190000000000,00;rennen
1682350000000000000,00;2218570000000,00;7928850000000000,00;-3991500000000000,00;3569700000000000,00;rennen
1682350000000000000,00;222857000000000,00;12232600000000000,00;-4326950000000000,00;3424230000000000,00;rennen
1682350000000000000,00;22385700000000,00;12674900000000000,00;-41384200000000000,00;3328090000000000,00;rennen
1682350000000000000,00;2248560000000,00;8842660000000000,00;-3774240000000000,00;3156510000000000,00;rennen
1682350000000000000,00;225856000000000,00;-5958080000000000,00;-3458910000000000,00;320962000000000,00;rennen
1682350000000000000,00;2268560000000000,00;-19527500000000000,00;-2950710000000000,00;34453700000000000,00;rennen
1682350000000000000,00;2278560000000,00;-2901440000000000,00;-25480200000000000,00;36688800000000000,00;rennen
1682350000000000000,00;2288560000000000,00;-3564030000000000,00;-28329300000000000,00;4698820000000000,00;rennen
1682350000000000000,00;229856000000000,00;-3296170000000000,00;-311878000000000,00;4655360000000000,00;rennen
1682350000000000000,00;2308560000000000,00;-19308800000000000,00;-2941290000000000,00;35127500000000000,00;rennen
1682350000000000000,00;2318560000000000,00;-9763050000000000,00;-36913000000000000,00;3274960000000000,00;rennen
1682350000000000000,00;2328550000000000,00;-3595160000000000,00;-3990320000000000,00;26306900000000000,00;rennen
1682350000000000000,00;2338550000000000,00;-17396000000000000,00;-3878080000000000,00;16252300000000000,00;rennen
1682350000000000000,00;23485500000000,00;-440674000000,00;-3753790000000000,00;11356400000000000,00;rennen
1682350000000000000,00;2358550000000000,00;-5606370000000000,00;-3214030000000000,00;1067260000000000,00;rennen
1682350000000000000,00;236855000000000,00;-15407800000000000,00;-3020320000000000,00;1951920000000000,00;rennen
1682350000000000000,00;2378550000000000,00;-19930000000000000,00;-2553060000000000,00;24479400000000000,00;rennen
1682350000000000000,00;2388546875,00;-23255500000000000,00;-23086400000000000,00;3385490000000000,00;rennen
1682350000000000000,00;2398550000000000,00;-29222900000000000,00;-25944100000000000,00;38004100000000000,00;rennen
1682350000000000000,00;240854000000000,00;-3663030000000000,00;-2806920000000000,00;36997100000000000,00;rennen
1682350000000000000,00;2418540000000000,00;-33997200000000000,00;-2667780000000000,00;26765900000000000,00;rennen
1682350000000000000,00;2428540000000000,00;-2780110000000000,00;-3241410000000000,00;2416950000000000,00;rennen
1682350000000000000,00;2438540000000000,00;-1372810000000000,00;-4053710000000000,00;2024600000000000,00;rennen
1682350000000000000,00;2448540000000000,00;46540300000000000,00;-3731500000000000,00;1004830000000000,00;rennen
1682350000000000000,00;24585400000000,00;4382610000000000,00;-3418680000000000,00;11011300000000000,00;rennen
1682350000000000000,00;2468540000000000,00;-6623460000000000,00;-3319560000000000,00;14608700000000000,00;rennen
1682350000000000000,00;247854000000000,00;-1543890000000000,00;-2615730000000000,00;1948020000000000,00;rennen
1682350000000000000,00;2488530000000000,00;-24001700000000000,00;-2106380000000000,00;2621150000000000,00;rennen
1682350000000000000,00;2498530000000,00;-3041060000000000,00;-1523720000000000,00;3094490000000000,00;rennen
1682350000000000000,00;2508530000000000,00;-3992880000000000,00;-1566000000000000,00;3199340000000000,00;rennen
1682350000000000000,00;2518530000000000,00;-45368200000000000,00;-15392900000000000,00;30458500000000000,00;rennen
1682350000000000000,00;252853000000000,00;-4529890000000000,00;-12696000000000000,00;24208500000000000,00;rennen
1682350000000000000,00;253853000000000,00;-3590240000000000,00;-12984600000000000,00;22975700000000000,00;rennen
1682350000000000000,00;254853000000000,00;-28917500000000000,00;-10009600000000000,00;16573600000000000,00;rennen
1682350000000000000,00;2558530000000000,00;-18369800000000000,00;-967301000000000,00;16417800000000000,00;rennen
1682350000000000000,00;2568530000000,00;-143036000000000,00;-1196600000000000,00;17522900000000000,00;rennen
1682350000000000000,00;2578520000000000,00;-14774200000000000,00;-11328000000000000,00;11501200000000000,00;rennen
1682350000000000000,00;2588520000000000,00;-32697600000000000,00;-4256990000000000,00;6581620000000000,00;rennen
1682350000000000000,00;259852000000000,00;-4820830000000000,00;-37757200000000000,00;3176050000000000,00;rennen
1682350000000000000,00;2608520000000000,00;-5750370000000000,00;54701000000000000,00;6418750000000000,00;rennen
1682350000000000000,00;2618520000000000,00;-5940940000000000,00;6748050000000000,00;15170100000000000,00;rennen
1682350000000000000,00;26285200000000,00;-5297650000000000,00;1004520000000000,00;11970200000000000,00;rennen
1682350000000000000,00;2638520000000000,00;-35321700000000000,00;6770380000000000,00;-5118560000000000,00;rennen
1682350000000000000,00;264852000000000,00;-17659500000000000,00;30155100000000000,00;-1397630000000000,00;rennen
1682350000000000000,00;265852000000000,00;-9067340000000000,00;3419630000000000,00;-2041840000000000,00;rennen
1682350000000000000,00;2668510000000000,00;14745700000000000,00;3986290000000000,00;-2533530000000000,00;rennen
1682350000000000000,00;26785100000000,00;10378200000000000,00;14193200000000000,00;-17675700000000000,00;rennen
1682350000000000000,00;268851000000,00;23145700000000000,00;7475170000000000,00;-15534900000000000,00;rennen
1682350000000000000,00;2698510000000000,00;-8135220000000000,00;11071100000000000,00;-4827630000000000,00;rennen
1682350000000000000,00;270851000000000,00;-15467300000000000,00;986640000000000,00;6401220000000000,00;rennen
1682350000000000000,00;2718510000000000,00;-3380150000000000,00;5418140000000000,00;1537970000000000,00;rennen
1682350000000000000,00;2728510000000000,00;-4949060000000000,00;-42373000000000000,00;-1840860000000000,00;rennen
1682350000000000000,00;2738510000000,00;-10492500000000000,00;11846100000000000,00;9254140000000000,00;rennen
1682350000000000000,00;2748500000000000,00;-608429000000000,00;8421620000000000,00;3966320000000000,00;rennen
1682350000000000000,00;2758500000000000,00;-29259600000000000,00;5797860000000000,00;6136070000000000,00;rennen
1682350000000000000,00;276850000000000,00;-43879200000000000,00;925855000000000,00;3458450000000000,00;rennen
1682350000000000000,00;2778500000000000,00;-6779490000000000,00;27402800000000000,00;-822185000000000,00;rennen
1682350000000000000,00;27885,00;-569728000000000,00;12543400000000000,00;-29455800000000000,00;rennen
1682350000000000000,00;27985000000000,00;-3465000000000000,00;8879270000000000,00;-19605500000000000,00;rennen
1682350000000000000,00;280850000000000,00;-3170300000000000,00;1054840000000000,00;-13160900000000000,00;rennen
1682350000000000000,00;2818500000000000,00;-435760000000000,00;16508000000000000,00;-1682220000000000,00;rennen
1682350000000000000,00;2828490000000000,00;-6309030000000000,00;14628800000000000,00;-20161600000000000,00;rennen
1682350000000000000,00;2838490000000000,00;-9337090000000000,00;11042000000000000,00;-9459470000000000,00;rennen
1682350000000000000,00;2848490000000000,00;-5612700000000000,00;19358200000000000,00;24727700000000000,00;rennen
1682350000000000000,00;28584900000000,00;-2699590000000000,00;36722000000000000,00;25831500000000000,00;rennen
1682350000000000000,00;286849000000000,00;-3063340000000000,00;4502300000000000,00;3253840000000000,00;rennen
1682350000000000000,00;287849000000000,00;-6129830000000000,00;41687300000000000,00;3743580000000000,00;rennen
1682350000000000000,00;28884900000000,00;-9863700000000000,00;2987680000000000,00;17764400000000000,00;rennen
1682350000000000000,00;2898490000000000,00;-7106450000000000,00;2600320000000000,00;11707400000000000,00;rennen
1682350000000000000,00;2908480000000000,00;-4872910000000000,00;4690940000000000,00;-49682000000000000,00;rennen
1682350000000000000,00;2918480000000000,00;-34047800000000000,00;321209000000000,00;12792300000000000,00;rennen
1682350000000000000,00;2928480000000,00;1655730000000000,00;12242800000000000,00;47418700000000000,00;rennen
1682350000000000000,00;293848000000000,00;36071300000000000,00;13810300000000000,00;6440660000000000,00;rennen
1682350000000000000,00;294848000000000,00;14665600000000000,00;13254400000000000,00;6176510000000000,00;rennen
1682350000000000000,00;2958480000000000,00;-3641360000000,00;23663700000000000,00;25707800000000000,00;rennen
1682350000000000000,00;2968480000000000,00;-6373450000000000,00;-19844300000000000,00;21653500000000000,00;rennen
1682350000000000000,00;297848000000000,00;-46653100000000000,00;-9292660000000000,00;5285270000000000,00;rennen
1682350000000000000,00;2988470000000000,00;-4764220000000000,00;38827500000000000,00;7660130000000000,00;rennen
1682350000000000000,00;29984700000000,00;-8232780000000000,00;1607410000000000,00;6438040000000000,00;rennen
1682350000000000000,00;300847000000000,00;-24402500000000000,00;-13250400000000000,00;14634300000000000,00;rennen
1682350000000000000,00;3018470000000000,00;25007200000000000,00;-19072800000000000,00;731716000000000,00;rennen
1682350000000000000,00;3028470000000000,00;-11761300000000000,00;-2266390000000000,00;5684070000000000,00;rennen
1682350000000000000,00;303846875,00;6594280000000000,00;-23553400000000000,00;1075470000000000,00;rennen
1682350000000000000,00;304847000000000,00;12310500000000000,00;-2692680000000000,00;3132020000000000,00;rennen
1682350000000000000,00;3058470000000000,00;7034590000000000,00;-20895900000000000,00;2362780000000000,00;rennen
1682350000000000000,00;3068470000000000,00;-3587060000000000,00;-15466100000000000,00;21422000000000000,00;rennen
1682350000000000000,00;3078460000000000,00;-2113110000000000,00;-17109900000000000,00;4105670000000000,00;rennen
1682350000000000000,00;308846000000000,00;-36812900000000000,00;-18200600000000000,00;5382050000000000,00;rennen
1682350000000000000,00;309846000000000,00;-466742000000000,00;-17659700000000000,00;5591270000000000,00;rennen
1682350000000000000,00;31084600000000,00;-5574250000000000,00;-13596800000000000,00;5521010000000000,00;rennen
1682350000000000000,00;3118460000000000,00;-6353540000000000,00;-9422890000000000,00;5189400000000000,00;rennen
1682350000000000000,00;3128460000000000,00;-6538750000000000,00;4497840000000000,00;23635700000000000,00;rennen
1682350000000000000,00;3138460000000000,00;-5286620000000000,00;1294120000000000,00;-22814600000000000,00;rennen
1682350000000000000,00;3148460000000,00;-2418220000000000,00;-1950680000000000,00;15788600000000000,00;rennen
1682350000000000000,00;315845000000000,00;-10509500000000000,00;5350010000000000,00;26313200000000000,00;rennen
1682350000000000000,00;3168450000000000,00;6511550000000000,00;1632660000000000,00;3230170000000000,00;rennen
1682350000000000000,00;3178450000000000,00;-28216600000000,00;25247900000000000,00;31562100000000000,00;rennen
1682350000000000000,00;3188450000000000,00;1102990000000000,00;3386900000000000,00;26859800000000000,00;rennen
1682350000000000000,00;319845000000000,00;17162000000000000,00;4673000000000000,00;2054600000000000,00;rennen
1682350000000000000,00;3208450000000,00;26062500000000000,00;5196970000000000,00;7627700000000000,00;rennen
1682350000000000000,00;32184500000000,00;39826600000000000,00;6709560000000000,00;-7633690000000000,00;rennen
1682350000000000000,00;322844000000000,00;475675000000000,00;7029360000000000,00;-30428700000000000,00;rennen
1682350000000000000,00;3238440000000000,00;6767210000000000,00;7260100000000000,00;-6126900000000000,00;rennen
1682350000000000000,00;32484400000000,00;7905560000000000,00;7859540000000000,00;-7990910000000000,00;rennen
1682350000000000000,00;3258440000000000,00;8728920000000000,00;9278340000000000,00;-9090290000000000,00;rennen
1682350000000000000,00;3268440000000000,00;7141530000000000,00;1133010000000000,00;-10679200000000000,00;rennen
1682350000000000000,00;32784400000000,00;4710050000000000,00;13037800000000000,00;-12228200000000000,00;rennen
1682350000000000000,00;328844000000000,00;16832600000000000,00;14914000000000000,00;-1287210000000000,00;rennen
1682350000000000000,00;329844000000000,00;4294910000000000,00;16009000000000000,00;-1287530000000000,00;rennen
1682350000000000000,00;3308430000000000,00;22854300000000000,00;16654600000000000,00;-12968400000000000,00;rennen
1682350000000000000,00;331843000000,00;5888790000000000,00;1672590000000000,00;-12964500000000000,00;rennen
1682350000000000000,00;3328430000000000,00;9460110000000000,00;1643950000000000,00;-12723200000000000,00;rennen
1682350000000000000,00;333843000000000,00;1186400000000000,00;1564510000000000,00;-12072200000000000,00;rennen
1682350000000000000,00;33484296875,00;13268300000000000,00;14978000000000000,00;-12213400000000000,00;rennen
1682350000000000000,00;3358430000000000,00;1510160000000000,00;15750600000000000,00;-13913400000000000,00;rennen
1682350000000000000,00;336843000000000,00;17482200000000000,00;17157100000000000,00;-13623100000000000,00;rennen
1682350000000000000,00;3378430000000000,00;20284500000000000,00;19793600000000000,00;-11626900000000000,00;rennen
1682350000000000000,00;33884200000000,00;229091000000000,00;22418400000000000,00;-7391740000000000,00;rennen
1682350000000000000,00;339842000000000,00;25470000000000000,00;23392500000000000,00;-20544600000000000,00;rennen
1682350000000000000,00;340842000000000,00;2750620000000000,00;21455100000000000,00;19772800000000000,00;rennen
1682350000000000000,00;3418420000000000,00;2980280000000000,00;16348200000000000,00;3523520000000000,00;rennen
1682350000000000000,00;3428420000000000,00;3261210000000000,00;9065180000000000,00;15294400000000000,00;rennen
1682350000000000000,00;343842000000000,00;3239430000000000,00;17298700000000000,00;-19471000000000000,00;rennen
1682350000000000000,00;344842000000000,00;29509000000000000,00;-44297300000000000,00;-46538600000000000,00;rennen
1682350000000000000,00;3458420000000,00;25471000000000000,00;-9667780000000000,00;-5630690000000000,00;rennen
1682350000000000000,00;3468410000000000,00;21545100000000000,00;-14913600000000000,00;-46501100000000,00;rennen
1682350000000000000,00;3478410000000000,00;15794600000000000,00;-2087850000000000,00;-14194800000000000,00;rennen
1682350000000000000,00;3488410000000000,00;863224000000000,00;-2560960000000000,00;2249540000000000,00;rennen
1682350000000000000,00;34984100000000,00;10329400000000000,00;-31036000000000000,00;6504560000000000,00;rennen
1682350000000000000,00;350841000000000,00;-4560650000000000,00;-36138500000000000,00;7866870000000000,00;rennen
1682350000000000000,00;351841000000000,00;-985599000000000,00;-4569590000000000,00;1035860000000000,00;rennen
1682350000000000000,00;3528410000000000,00;-17863900000000000,00;-5698240000000000,00;8944010000000000,00;rennen
1682350000000000000,00;353840625,00;-3159590000000000,00;-6063740000000000,00;942795000000000,00;rennen
1682350000000000000,00;3548410000000000,00;-4171990000000000,00;-62525000000000000,00;5832880000000000,00;rennen
1682350000000000000,00;3558400000000,00;-5014740000000000,00;-6411270000000000,00;20551200000000000,00;rennen
1682350000000000000,00;3568400000000000,00;-5927840000000000,00;-61971100000000000,00;304973000000000,00;rennen
1682350000000000000,00;3578400000000000,00;-6518730000000000,00;-55844500000000000,00;3333480000000000,00;rennen
1682350000000000000,00;3588400000000000,00;-607921000000000,00;-5014780000000000,00;38696500000000000,00;rennen
1682350000000000000,00;3598400000000000,00;-4782530000000000,00;-46189400000000000,00;4074440000000000,00;rennen
1682350000000000000,00;3608400000000000,00;-28744900000000000,00;-4324710000000000,00;3960840000000000,00;rennen
1682350000000000000,00;3618400000000000,00;-1545420000000000,00;-4069530000000000,00;39107600000000000,00;rennen
1682350000000000000,00;3628400000000000,00;22587700000000000,00;-3811910000000000,00;3856150000000000,00;rennen
1682350000000000000,00;3638400000000000,00;2858220000000000,00;-3615280000000000,00;38199900000000000,00;rennen
1682350000000000000,00;36484000000000,00;5566930000000000,00;-3261140000000000,00;3777590000000,00;rennen
1682350000000000000,00;365839000000,00;698532000000000,00;-26507600000000000,00;3265720000000000,00;rennen
1682350000000000000,00;36683900000000,00;7055410000000000,00;-18293300000000000,00;27197000000000000,00;rennen
1682350000000000000,00;3678390000000000,00;7082770000000000,00;-8998250000000000,00;2189010000000000,00;rennen
1682350000000000000,00;3688390000000000,00;5342910000000000,00;-16800200000000000,00;1615650000000000,00;rennen
1682350000000000000,00;3698390000000000,00;3727810000000000,00;5519720000000000,00;12146400000000000,00;rennen
1682350000000000000,00;370839000000000,00;30417100000000000,00;11236100000000000,00;9818940000000000,00;rennen
1682350000000000000,00;371839000000000,00;29711300000000000,00;161295000000000,00;5809110000000000,00;rennen
1682350000000000000,00;372839000000000,00;32025800000000000,00;2085100000000000,00;16139500000000000,00;rennen
1682350000000000000,00;373839000000000,00;3390890000000000,00;26484100000000000,00;-499163000000000,00;rennen
1682350000000000000,00;3748390000000000,00;3170680000000000,00;3363220000000000,00;-9810600000000000,00;rennen
1682350000000000000,00;3758390000000000,00;2739930000000000,00;4052620000000000,00;-12802500000000000,00;rennen
1682350000000000000,00;3768380000000000,00;18309800000000000,00;45650100000000,00;-16363300000000000,00;rennen
1682350000000000000,00;37783800000000,00;1487270000000000,00;4903600000000000,00;-19288900000000000,00;rennen
1682350000000000000,00;37883828125,00;1755400000000000,00;5020310000000000,00;-18780700000000000,00;rennen
1682350000000000000,00;37983800000000,00;16569900000000000,00;5008810000000000,00;-20866000000000000,00;rennen
1682350000000000000,00;3808380000000,00;9987730000000000,00;4766800000000000,00;-24652500000000000,00;rennen
1682350000000000000,00;38183800000000,00;6873420000000000,00;41143500000000000,00;-28806200000000000,00;rennen
1682350000000000000,00;382838000000,00;1108010000000000,00;33000700000000000,00;-34391700000000000,00;rennen
1682350000000000000,00;38383800000000,00;16208900000000000,00;26191900000000000,00;-40653800000000000,00;rennen
1682350000000000000,00;3848380000000,00;20819700000000000,00;2162770000000000,00;-426377000000,00;rennen
1682350000000000000,00;3858380000000000,00;252491000000000,00;1826370000000000,00;-4045120000000000,00;rennen
1682350000000000000,00;3868370000000000,00;3056970000000000,00;15096000000000000,00;-3222100000000000,00;rennen
1682350000000000000,00;387837000000000,00;41041600000000000,00;12274300000000000,00;-179838000000000,00;rennen
1682350000000000000,00;3888370000000000,00;48995400000000000,00;856987000000000,00;-5787020000000000,00;rennen
1682350000000000000,00;389837000000,00;54071100000000000,00;39528700000000000,00;2809540000000000,00;rennen
1682350000000000000,00;39083700000000,00;6069670000000000,00;-9944760000000000,00;12245800000000000,00;rennen
1682350000000000000,00;391837000000000,00;6394880000000000,00;-6457640000000000,00;20970500000000000,00;rennen
1682350000000000000,00;3928370000000000,00;57428200000000000,00;-1112060000000000,00;25910900000000000,00;rennen
1682350000000000000,00;3938370000000000,00;4453420000000000,00;-1621800000000000,00;31878200000000000,00;rennen
1682350000000000000,00;3948360000000000,00;27478200000000000,00;-22328200000000000,00;3664140000000000,00;rennen
1682350000000000000,00;3958360000000000,00;11992900000000000,00;-2744700000000000,00;3856440000000000,00;rennen
1682350000000000000,00;39683600000000,00;21747200000000000,00;-3425510000000000,00;3901500000000000,00;rennen
1682350000000000000,00;397836000000000,00;-1666780000000000,00;-4299660000000000,00;3371550000000000,00;rennen
1682350000000000000,00;398836000000000,00;-543941000000000,00;-5240510000000000,00;2201510000000000,00;rennen
1682350000000000000,00;3998360000000000,00;-32618600000000000,00;-6485160000000000,00;13749600000000000,00;rennen
1682350000000000000,00;4008360000000,00;-22514800000000000,00;-7936630000000000,00;9914510000000000,00;rennen
1682350000000000000,00;4018360000000000,00;-4847250000000000,00;-821799000000000,00;3838810000000000,00;rennen
1682350000000000000,00;402835000000000,00;-6911280000000000,00;-7967490000000000,00;8334300000000000,00;rennen
1682350000000000000,00;4038350000000000,00;-8513120000000000,00;-7672930000000000,00;15510300000000000,00;rennen
1682350000000000000,00;4048350000000000,00;-8555850000000000,00;-70132600000000,00;10895300000000000,00;rennen
1682350000000000000,00;4058350000000000,00;-787153000000000,00;-6562550000000000,00;8470110000000000,00;rennen
1682350000000000000,00;4068350000000000,00;-5722060000000000,00;-6459400000000000,00;11517700000000000,00;rennen
1682350000000000000,00;40783500000000,00;-3071400000000000,00;-63429000000000000,00;20863100000000000,00;rennen
1682350000000000000,00;408835000000000,00;-13158900000000000,00;-60652700000000000,00;2759740000000000,00;rennen
1682350000000000000,00;409835000000000,00;-22821100000000000,00;-5541110000000000,00;3300040000000000,00;rennen
1682350000000000000,00;4108340000000000,00;5184880000000000,00;-5081210000000000,00;40775400000000000,00;rennen
1682350000000000000,00;4118340000000000,00;1259160000000000,00;-45610900000000000,00;4657560000000000,00;rennen
1682350000000000000,00;412834000000000,00;1792630000000000,00;-39074000000000000,00;5023370000000000,00;rennen
1682350000000000000,00;4138340000000000,00;22881100000000000,00;-32335500000000000,00;5454550000000000,00;rennen
1682350000000000000,00;4156480000000000,00;3770510000000000,00;-17482700000000,00;57474400000000000,00;rennen
1682350000000000000,00;4166480000000000,00;4356640000000000,00;-8248100000000000,00;5522150000000000,00;rennen
1682350000000000000,00;4176480000000000,00;42606800000000000,00;-6238330000000000,00;5111770000000000,00;rennen
1682350000000000000,00;418648000000000,00;339348000000000,00;4041880000000000,00;4370700000000000,00;rennen
1682350000000000000,00;4196480000000,00;22771800000000000,00;7592440000000000,00;3598310000000000,00;rennen
1682350000000000000,00;42064800000000,00;19412700000000000,00;12156200000000000,00;30161600000000000,00;rennen
1682350000000000000,00;4216480000000000,00;2556240000000000,00;1806120000000000,00;2615470000000000,00;rennen
1682350000000000000,00;4226470000000000,00;364002000000000,00;24430800000000000,00;2499920000000000,00;rennen
1682350000000000000,00;42364700000000,00;41408000000000,00;28698200000000000,00;23241700000000000,00;rennen
1682350000000000000,00;4246470000000000,00;4208660000000000,00;32886900000000000,00;18392900000000000,00;rennen
1682350000000000000,00;425647000000000,00;4298700000000000,00;351847000000000,00;15182300000000000,00;rennen
1682350000000000000,00;42664700000000,00;427797000000000,00;38150400000000000,00;11504700000000000,00;rennen
1682350000000000000,00;4276470000000000,00;406724000000000,00;41140700000000000,00;7576190000000000,00;rennen
1682350000000000000,00;4286470000000000,00;37292100000000000,00;4325270000000000,00;2306040000000000,00;rennen
1682350000000000000,00;4296470000000000,00;3868900000000000,00;44450500000000000,00;-16006600000000000,00;rennen
1682350000000000000,00;4306460000000000,00;4401580000000000,00;4461080000000000,00;-25579600000000000,00;rennen
1682350000000000000,00;431646000000000,00;4891950000000000,00;4342990000000000,00;-1173420000000000,00;rennen
1682350000000000000,00;4326460000000000,00;5186740000000000,00;3907450000000000,00;26897900000000000,00;rennen
1682350000000000000,00;43364609375,00;5198610000000000,00;31846600000000000,00;-1917560000000000,00;rennen
1682350000000000000,00;434646000000000,00;516986000000000,00;24139700000000000,00;-6225770000000000,00;rennen
1682350000000000000,00;4356460000000000,00;540602000000000,00;1648920000000000,00;-5905560000000000,00;rennen
1682350000000000000,00;436646000000,00;5638370000000000,00;8883900000000000,00;13908100000000000,00;rennen
1682350000000000000,00;4376460000000000,00;5414190000000000,00;41375000000000000,00;1074730000000000,00;rennen
1682350000000000000,00;438645000000000,00;46365600000000000,00;-7818500000000000,00;19248400000000000,00;rennen
1682350000000000000,00;4396450000000000,00;3551760000000000,00;-1464880000000000,00;27804700000000000,00;rennen
1682350000000000000,00;44064500000000,00;27846400000000000,00;-194956000000000,00;3516920000000000,00;rennen
1682350000000000000,00;4416450000000000,00;25109100000000000,00;-24302900000000000,00;40050700000000000,00;rennen
1682350000000000000,00;4426450000000000,00;23779300000000000,00;-32527000000000000,00;4355040000000000,00;rennen
1682350000000000000,00;4436450000000000,00;20065900000000000,00;-3843060000000000,00;40830500000000000,00;rennen
1682350000000000000,00;4446450000000000,00;16043600000000000,00;-4175500000000000,00;37625600000000000,00;rennen
1682350000000000000,00;445645000000000,00;9326890000000000,00;-4645130000000000,00;3829540000000000,00;rennen
1682350000000000000,00;4466440000000000,00;14080600000000000,00;-46540900000000000,00;3260440000000000,00;rennen
1682350000000000000,00;4476440000000,00;-846978000000000,00;-44071000000000000,00;2320860000000000,00;rennen
1682350000000000000,00;4486440000000000,00;29709500000000000,00;-4620530000000000,00;14310100000000000,00;rennen
1682350000000000000,00;449644000000000,00;6546940000000000,00;-5234960000000000,00;604810000000000,00;rennen
1682350000000000000,00;4506440000000,00;-19791500000000000,00;-5939960000000000,00;-31358000000000000,00;rennen
1682350000000000000,00;45164400000000,00;-2313090000000000,00;-6584920000000000,00;-10693400000000000,00;rennen
1682350000000000000,00;4526440000000000,00;-47678900000000000,00;-6895580000000000,00;-10122200000000000,00;rennen
1682350000000000000,00;4536440000000000,00;-6847150000000000,00;-6620230000000000,00;-9590130000000000,00;rennen
1682350000000000000,00;45464300000000,00;-7692110000000000,00;-6531880000000,00;-10579200000000000,00;rennen
1682350000000000000,00;455643000000,00;-6710790000000000,00;-6625380000000000,00;-15893400000000000,00;rennen
1682350000000000000,00;456643000000000,00;-4689120000000000,00;-6632350000000000,00;-19969500000000000,00;rennen
1682350000000000000,00;4576430000000000,00;-2890020000000000,00;-6429450000000000,00;-1830010000000000,00;rennen
1682350000000000000,00;45864296875,00;-22554500000000000,00;-6076530000000000,00;-11113000000000000,00;rennen
1682350000000000000,00;4596430000000000,00;-2258890000000000,00;-5607360000000000,00;-1058260000000000,00;rennen
1682350000000000000,00;460643000000000,00;-19857000000000000,00;-50942200000000000,00;113697000000000,00;rennen
1682350000000000000,00;461643000000,00;-10473000000000000,00;-4522130000000000,00;2636800000000000,00;rennen
1682350000000000000,00;46264200000000,00;4866680000000000,00;-3616700000000000,00;4190910000000000,00;rennen
1682350000000000000,00;4636420000000000,00;16870500000000000,00;-2709890000000000,00;5237050000000000,00;rennen
1682350000000000000,00;464642000000000,00;26119900000000000,00;-1762850000000000,00;58404700000000000,00;rennen
1682350000000000000,00;465642000000000,00;3041400000000000,00;-8715020000000000,00;57651500000000000,00;rennen
1682350000000000000,00;466642000000000,00;31471800000000000,00;-3571490000000000,00;51359900000000000,00;rennen
1682350000000000000,00;467642000000000,00;3207370000000000,00;6366430000000000,00;46319600000000000,00;rennen
1682350000000000000,00;4686420000000000,00;3221840000000000,00;13550600000000000,00;4280660000000000,00;rennen
1682350000000000000,00;469642000000000,00;30411200000000000,00;21383400000000000,00;39081900000000000,00;rennen
1682350000000000000,00;470642000000000,00;28420600000000000,00;27318600000000000,00;32811200000000000,00;rennen
1682350000000000000,00;471642000000000,00;2855570000000000,00;29186300000000000,00;26469800000000000,00;rennen
1682350000000000000,00;472641000000000,00;27120600000000000,00;30293100000000000,00;17065300000000000,00;rennen
1682350000000000000,00;473641000000000,00;2876390000000000,00;31841700000000000,00;59957500000000000,00;rennen
1682350000000000000,00;474641000000000,00;33151800000000000,00;33469200000000000,00;-416447000000000,00;rennen
1682350000000000000,00;4756410000000000,00;3764630000000000,00;3659540000000000,00;-14429400000000000,00;rennen
1682350000000000000,00;4766410000000000,00;4022640000000000,00;384413000000000,00;-19638700000000000,00;rennen
1682350000000000000,00;4776410000000000,00;4355250000000000,00;3850620000000000,00;-2058330000000000,00;rennen
1682350000000000000,00;47864100000000,00;4904110000000000,00;37139800000000000,00;-18106200000000000,00;rennen
1682350000000000000,00;4796410000000000,00;53737400000000000,00;3424210000000000,00;-12699600000000000,00;rennen
1682350000000000000,00;4806410000000000,00;5505370000000000,00;3012720000000000,00;-5882210000000000,00;rennen
1682350000000000000,00;481640625,00;5246540000000000,00;25253900000000000,00;7652160000000000,00;rennen
1682350000000000000,00;48264100000000,00;4986350000000000,00;19649600000000000,00;6725550000000000,00;rennen
1682350000000000000,00;4836400000000000,00;4719870000000000,00;12386300000000000,00;10801600000000000,00;rennen
1682350000000000000,00;48464000000000,00;43124200000000000,00;38453700000000000,00;12720500000000000,00;rennen
1682350000000000000,00;485640000000,00;3775780000000000,00;-4028980000000000,00;13952700000000000,00;rennen
1682350000000000000,00;48664000000000,00;3130600000000000,00;-11340400000000000,00;16746400000000000,00;rennen
1682350000000000000,00;4876400000000000,00;24850800000000000,00;-1714610000000000,00;21008200000000000,00;rennen
1682350000000000000,00;48864000000000,00;18143900000000000,00;-23294300000000000,00;2656940000000000,00;rennen
1682350000000000000,00;48963984375,00;9144000000000000,00;-29708700000000000,00;2995500000000000,00;rennen
1682350000000000000,00;49064000000000,00;30898000000000000,00;-31531000000000000,00;28351500000000000,00;rennen
1682350000000000000,00;4916400000000000,00;-91900100000000,00;-3073450000000000,00;245627000000000,00;rennen
1682350000000000000,00;49264000000000,00;-164130000000000,00;-3228430000000000,00;2437820000000000,00;rennen
